fid,tweet_text,timestamp,source,symbols,company_names,url,source_ip,protocol,dest_ip,Label,results
44541207,Short sale volume (not short interest) for $SYMC on 2018-07-10 is 39%. https://t.co/SeC5P63De1 $SAP 42% $INTU 33% $ADBE 41% $CA 57%,Wed Jul 11 07:18:01 +0000 2018,shortvolumes,INTU,Intuit Inc.,http://shortvolumes.com/?t=SYMC,149.171.126.4,tcp,59.166.0.5,1,1
44541208,$2.24 Billion in Sales Expected for Rockwell Collins Inc. $COL This Quarter https://t.co/UXcq1Jj9M1,Wed Jul 11 07:22:28 +0000 2018,WatchlistN,COL,Rockwell Collins,http://zpr.io/6aqDj,149.171.126.1,tcp,59.166.0.5,1,1
44541483,Reviewing Arthur J Gallagher &amp; Co $AJG &amp; AXA Equitable $EQH https://t.co/3qJuTLn0cf,Wed Jul 11 07:24:59 +0000 2018,TranscriptDaily,AJG,Arthur J. Gallagher & Co.,http://zpr.io/6aqwD,149.171.126.5,tcp,59.166.0.9,1,1
44541484,$FNSR is Bullish above $18.63. Trade near  $18.63 https://t.co/QPn2F6gZjN https://t.co/B8NJPGv8uc,Wed Jul 11 07:27:13 +0000 2018,tradespoon,FNSR,Finisar Corporation,http://tradespoon.com/s.php?t=$FNSR,149.171.126.9,tcp,59.166.0.9,1,1
44541557,$NI hao,Wed Jul 11 07:33:27 +0000 2018,jessdlin,NI,NiSource Inc.,,149.171.126.0,tcp,59.166.0.3,1,1
44541558,Cypress Semiconductor $CY Rating Increased to Buy at BidaskClub https://t.co/HqRNlbaEol,Wed Jul 11 07:33:40 +0000 2018,WatchlistN,CY,Cypress Semiconductor Corporation,http://zpr.io/6aqCQ,149.171.126.8,tcp,59.166.0.9,1,1
44563355,Top Gainers:  $LAND $GEO $NI $LIHC $PRIM  Top Losers:  $CSB $PHES $AB $OV $IRC https://t.co/ZgwkRSTOJQ,Wed Jul 11 07:37:00 +0000 2018,MyTradePH,NI,NiSource Inc.,,149.171.126.0,tcp,59.166.0.4,1,1
44563356,#RockwellCollins $COL BidaskScore is Lowered to StronglySold,Wed Jul 11 07:40:16 +0000 2018,BACScoreChanges,COL,Rockwell Collins,,149.171.126.6,tcp,59.166.0.0,1,1
44563781,$I $FLY $ONE $YUM! $I $ACE $ALL $DANG!,Wed Jul 11 07:44:12 +0000 2018,stockbard,YUM,YUM! Brands,,149.171.126.15,tcp,175.45.176.0,1,1
44563782,$var,Wed Jul 11 07:50:49 +0000 2018,PatrickAngeloLL,VAR,Varian Medical Systems,,149.171.126.16,tcp,175.45.176.1,1,1
44569829,$MCHP #Nasdaq #Trading &amp; #Investing Technical Outlook Week 09 July - NEW LOOK Hot #Stocks Video Analysis with Prediâ¦ https://t.co/8HaVXQnUbH,Wed Jul 11 08:00:14 +0000 2018,mytradingbuddy,MCHP,Microchip Technology Incorporated,https://twitter.com/i/web/status/1016955307237498881,149.171.126.5,udp,59.166.0.3,1,1
44569830,#LaboratoryofAmericaHoldings $LH BidaskScore is Lowered to Sold,Wed Jul 11 08:00:18 +0000 2018,BACScoreChanges,LH,Laboratory Corporation of America Holdings,,149.171.126.0,tcp,59.166.0.3,1,1
44570245,Torchmark $TMK Upgraded by Zacks Investment Research to âBuyâ https://t.co/H6es9oaDbG,Wed Jul 11 08:01:13 +0000 2018,TheMarketsDaily,TMK,Torchmark Corporation,http://zpr.io/6aqcj,149.171.126.0,udp,59.166.0.3,1,1
44570246,RT @aaaamhim: $RDGL .0029? LOWFLOAT. 81 MILLION O\S!ð¸ð¾  $SHMN $LVGI $HAON $VMGI $SIGO $CBRI $BLTA $JNSH $UOIP $WOFA $VAPE $GMER $ELTZ $HMPQâ¦,Wed Jul 11 08:10:26 +0000 2018,PaisleyPeyton,NVAX,Novavax,,149.171.126.3,tcp,59.166.0.2,1,1
44570247,Penny Stocks by Michelle Williams: https://t.co/Pl4aDN94m8 #trading #pennystocks $XOMA $TRIL $OPTT $GBSN $DCIX,Wed Jul 11 08:12:05 +0000 2018,Penny_Stockin,DCIX,Diana Containerships Inc.,http://amzn.to/2hEcBZD,149.171.126.0,tcp,59.166.0.9,1,1
44570248,#beep_eminent is a Decentralized Helping Economy On A Mobile Application more is here: https://t.co/G1SS0hM51bâ¦ https://t.co/WEJTI8Oacc,Wed Jul 11 08:12:36 +0000 2018,LeVanThao99,EMN,Eastman Chemical Company,http://beepbeepnation.com,149.171.126.4,tcp,59.166.0.0,1,1
44570249,RT @SpaceKimICO: SpaceKIM is on @BlockfolioApp now! Go and see how much moonland is trading for! #KIM $KIM #spacekim #cryptocurrency https:â¦,Wed Jul 11 08:19:58 +0000 2018,Irianto1803,KIM,Kimco Realty Corporation,,149.171.126.6,udp,59.166.0.3,1,1
44570250,Robert Nakasone Sells 10000 Shares of Hormel Foods Corp $HRL Stock https://t.co/8A4UpvPPZK,Wed Jul 11 08:25:48 +0000 2018,TranscriptDaily,HRL,Hormel Foods Corporation,http://zpr.io/6a7gr,149.171.126.1,tcp,59.166.0.8,1,1
44570251,William Christopher Madden Sells 4273 Shares of Xilinx Inc. $XLNX Stock https://t.co/CB0zWh9h11,Wed Jul 11 08:26:02 +0000 2018,dakotafinancial,XLNX,Xilinx,http://dakotafinancialnews.com/?p=310164,149.171.126.1,tcp,59.166.0.9,1,1
44570252,Lumentum $LITE Stock Rating Lowered by ValuEngine https://t.co/oex8Ugkij9,Wed Jul 11 08:29:46 +0000 2018,ThisLincolnian,LITE,Lumentum Holdings Inc.,http://thelincolnianonline.com/?p=2175800,149.171.126.8,tcp,59.166.0.8,1,1
44570253,CenterPoint Energy $CNP Downgraded to âSellâ at ValuEngine https://t.co/Njx99vp2iC,Wed Jul 11 08:29:49 +0000 2018,ThisLincolnian,CNP,CenterPoint Energy,http://thelincolnianonline.com/?p=2175797,149.171.126.0,tcp,59.166.0.6,1,1
44570254,Hibbett Sports $HIBB Upgraded by ValuEngine to âHoldâ https://t.co/9k0cSGh7wq,Wed Jul 11 08:31:18 +0000 2018,TheMarketsDaily,HIBB,Hibbett Sports,http://zpr.io/6a7Hj,149.171.126.8,tcp,59.166.0.2,1,1
44570255,Discovery Inc Series C $DISCK Upgraded by ValuEngine to Hold https://t.co/BLfi5Xsph2,Wed Jul 11 08:31:20 +0000 2018,TheMarketsDaily,DISCK,Discovery,http://zpr.io/6a7HT,149.171.126.3,udp,59.166.0.7,1,1
44570256,Lumentum $LITE Lowered to âSellâ at ValuEngine https://t.co/kbzyeBfqYg,Wed Jul 11 08:32:32 +0000 2018,WeekHerald,LITE,Lumentum Holdings Inc.,http://weekherald.com/?p=2982499,149.171.126.3,tcp,59.166.0.8,1,1
44570257,Whirlpool Corp Receives a New Rating from Standpoint Research $WHR https://t.co/gbn73dL8Oc,Wed Jul 11 08:42:48 +0000 2018,ARatings,WHR,Whirlpool Corporation,http://www.analystratings.com/articles/whirlpool-corp-receives-a-new-rating-from-standpoint-research/,149.171.126.7,udp,59.166.0.0,1,1
44570258,Buy Stock $MCK target $139.64 within 1W Success Probability 96.02% #Predicted via `TINO IQ` App,Wed Jul 11 08:45:01 +0000 2018,tino_iq,MCK,McKesson Corporation,,149.171.126.0,tcp,59.166.0.3,1,1
44570259,$MMEX MMEX Resources Corp. enters into Solar Power plan for its Refinery Project MMEX forms solar pow  $MMEX $AEPâ¦ https://t.co/3AcVukyBEM,Wed Jul 11 08:51:08 +0000 2018,epistemology_1,AEP,American Electric Power Company,https://twitter.com/i/web/status/1016968116973244416,149.171.126.3,tcp,59.166.0.6,1,1
44570260,Scan results - MACD Bullish Centerline Cross today: $GEM $ORE $DDR ... https://t.co/txmCpToFnh,Wed Jul 11 08:53:21 +0000 2018,SwingTradeAsx,DDR,DDR Corp.,https://asx.swingtradebot.com/events/66/equities?selected_date=2018-07-11,149.171.126.8,tcp,59.166.0.7,1,1
44570261,Zacks: Brokerages Anticipate SLM Corp $SLM Will Announce Quarterly Sales of $336.53 Million https://t.co/wqf6SEOzHe,Wed Jul 11 08:53:37 +0000 2018,dailypoliticaln,SLM,SLM Corporation,http://www.dailypolitical.com/?p=2194378,149.171.126.5,tcp,59.166.0.0,1,1
44570429,On our Top 50 Bearish List today: $AVG $G88 $CLL $OVN $AHF $PNR $CVN $MA1 ... https://t.co/xh13KEtNnX,Wed Jul 11 08:55:22 +0000 2018,SwingTradeAsx,PNR,Pentair plc,https://asx.swingtradebot.com/scans/top-fifty-bearish?selected_date=2018-07-11,149.171.126.8,tcp,59.166.0.6,1,1
44571441,$336.53 Million in Sales Expected for SLM Corp $SLM This Quarter https://t.co/MttU0UsvxP,Wed Jul 11 08:55:46 +0000 2018,ZolmaxNews,SLM,SLM Corporation,http://zolmax.com/?p=2374445,149.171.126.0,tcp,59.166.0.3,1,1
44571442,Edison International $EIX Now Covered by Analysts at Barclays https://t.co/o9heAbFQ3B,Wed Jul 11 08:58:58 +0000 2018,dailypoliticaln,EIX,Edison International,http://www.dailypolitical.com/?p=2194401,149.171.126.7,tcp,59.166.0.3,1,1
44572445,NiSource $NI Coverage Initiated by Analysts at Barclays https://t.co/VpZKV7WHev,Wed Jul 11 08:59:06 +0000 2018,dakotafinancial,NI,NiSource Inc.,http://dakotafinancialnews.com/?p=310314,149.171.126.3,tcp,59.166.0.7,1,1
44572446,American Electric Power $AEP Coverage Initiated at Barclays https://t.co/tFDoGw6YxF,Wed Jul 11 08:59:25 +0000 2018,dispatchtribune,AEP,American Electric Power Company,http://dispatchtribunal.com/?p=2046194,149.171.126.4,tcp,59.166.0.7,1,1
44572729,WEC Energy Group $WEC Earns Equal Weight Rating from Analysts at Barclays https://t.co/KOcL5ScWAK,Wed Jul 11 09:00:24 +0000 2018,TheMarketsDaily,WEC,WEC Energy Group,http://zpr.io/6a7Nx,149.171.126.1,tcp,59.166.0.3,1,1
44572730,Edison International $EIX Earns Equal Weight Rating from Analysts at Barclays https://t.co/m2IzUfqzZG,Wed Jul 11 09:00:53 +0000 2018,ZolmaxNews,EIX,Edison International,http://zolmax.com/?p=2374467,149.171.126.3,udp,59.166.0.6,1,1
44572733,Ameren $AEE Now Covered by Analysts at Barclays https://t.co/2OH6QNOCzq,Wed Jul 11 09:01:34 +0000 2018,ThisLincolnian,AEE,Ameren Corporation,http://thelincolnianonline.com/?p=2175914,149.171.126.2,tcp,59.166.0.7,1,1
44572734,Consolidated Edison $ED Now Covered by Analysts at Barclays https://t.co/86Agelxu0y,Wed Jul 11 09:02:29 +0000 2018,TranscriptDaily,ED,Consolidated Edison,http://zpr.io/6a7XR,149.171.126.4,tcp,59.166.0.3,1,1
44572735,LyondellBasell Industries $LYB Receives Buy Rating from Citigroup https://t.co/whyhnn9qnp,Wed Jul 11 09:25:46 +0000 2018,ledgerzette,LYB,LyondellBasell Industries N.V.,http://ledgergazette.com/?p=2818817,149.171.126.0,tcp,59.166.0.3,1,1
44572736,Contrasting Everest Re Group $RE and Heritage Insurance $HRTG https://t.co/eSIZ0yWVIM,Wed Jul 11 09:30:33 +0000 2018,dispatchtribune,RE,Everest Re Group,http://dispatchtribunal.com/?p=2046336,149.171.126.4,tcp,59.166.0.6,1,1
44572813,Head to Head Comparison: Affiliated Managers Group $AMG and PJT Partners $PJT https://t.co/NZRMBh1bEq,Wed Jul 11 09:30:39 +0000 2018,ledgerzette,AMG,Affiliated Managers Group,http://ledgergazette.com/?p=2818848,149.171.126.4,udp,59.166.0.8,1,1
44578758,CarMax Inc $KMX EVP Sells $3439551.25 in Stock https://t.co/MMixFYgYoQ,Wed Jul 11 09:38:27 +0000 2018,dakotafinancial,KMX,CarMax,http://dakotafinancialnews.com/?p=310489,10.40.85.1,arp,10.40.85.30,1,1
44578759,Financial Contrast: Expeditors International of Washington $EXPD vs. C.H. Robinson Worldwide $CHRW https://t.co/cVpqqcbIqw,Wed Jul 11 09:41:45 +0000 2018,ledgerzette,EXPD,Expeditors International of Washington,http://ledgergazette.com/?p=2818892,149.171.126.3,tcp,59.166.0.6,1,1
44579840,Head to Head Analysis: Expeditors International of Washington $EXPD vs. C.H. Robinson Worldwide $CHRW https://t.co/2mJPBm9D2A,Wed Jul 11 09:43:35 +0000 2018,dakotafinancial,EXPD,Expeditors International of Washington,http://dakotafinancialnews.com/?p=310509,149.171.126.5,tcp,59.166.0.8,1,1
44579841,ANSYS $ANSS and Q2 $QTWO Critical Survey https://t.co/KAu4yw7WIQ,Wed Jul 11 09:44:03 +0000 2018,WeekHerald,ANSS,ANSYS,http://weekherald.com/?p=2982806,149.171.126.4,tcp,59.166.0.4,1,1
44580058,$I $HUM $MR $JOE $OUT $KEYS $A $FOE $BWA! $IT $FLOW $AT $A $FUR,Wed Jul 11 09:44:20 +0000 2018,stockbard,BWA,BorgWarner Inc.,,149.171.126.1,udp,59.166.0.2,1,1
44580059,ANSYS $ANSS versus Q2 $QTWO Head-To-Head Survey https://t.co/vWoqqNrLXl,Wed Jul 11 09:44:34 +0000 2018,ThisLincolnian,ANSS,ANSYS,http://thelincolnianonline.com/?p=2176107,149.171.126.0,tcp,59.166.0.8,1,1
44580150,Winning Stock Picks from the Top 5 Industries with the Biggest Job Growth $CLF $MDC $ROP $BCOR $PRAH https://t.co/ZNR0N7bCXK,Wed Jul 11 09:52:18 +0000 2018,TalkMarkets,ROP,Roper Technologies,https://goo.gl/pjwvoK,149.171.126.3,udp,59.166.0.6,1,1
44580151,AES $AES Downgraded to âSellâ at Zacks Investment Research https://t.co/yDcluYJLb8,Wed Jul 11 09:59:44 +0000 2018,ThisLincolnian,AES,The AES Corporation,http://thelincolnianonline.com/?p=2176183,149.171.126.3,udp,59.166.0.7,1,1
44580406,Arthur J Gallagher &amp; Coâs $AJG âBuyâ Rating Reaffirmed at Wells Fargo &amp; Co https://t.co/OGyhH2nbNp,Wed Jul 11 10:01:14 +0000 2018,ledgerzette,AJG,Arthur J. Gallagher & Co.,http://ledgergazette.com/?p=2818968,149.171.126.8,tcp,59.166.0.8,1,1
44580407,Q2 2018 EPS Estimates for Cimarex Energy Co $XEC Increased by Jefferies Financial Group https://t.co/luaHDx1uhs,Wed Jul 11 10:04:31 +0000 2018,MareaInformativ,XEC,Cimarex Energy Co.,http://www.mareainformativa.com/?p=420695,149.171.126.6,tcp,59.166.0.4,1,1
44580780,$556.15 Million in Sales Expected for Cimarex Energy Co $XEC This Quarter https://t.co/Lzq3Q1biPi,Wed Jul 11 10:04:40 +0000 2018,MareaInformativ,XEC,Cimarex Energy Co.,http://www.mareainformativa.com/?p=420675,149.171.126.13,udp,175.45.176.3,1,1
44580781,$JCI is Bullish above $34.8. Trade near  $34.8 https://t.co/dTuZ60HM6y https://t.co/zzgoTERx01,Wed Jul 11 10:08:57 +0000 2018,tradespoon,JCI,Johnson Controls International plc,http://tradespoon.com/s.php?t=$JCI,149.171.126.0,tcp,59.166.0.8,1,1
44580782,Genocea Biosciences $GNCA Downgraded to âSellâ at Zacks Investment Research https://t.co/7mk1sAqm58,Wed Jul 11 10:10:48 +0000 2018,MareaInformativ,GNCA,Genocea Biosciences,http://www.mareainformativa.com/?p=420768,149.171.126.9,tcp,59.166.0.1,1,1
44580783,$UDR high OI range is 35.00 to 40.00 for option expiration 07/20/2018 #maxpain #options https://t.co/fKNGwK3Hrh https://t.co/7ectIVUq5J,Wed Jul 11 10:11:57 +0000 2018,optioncharts,UDR,UDR,http://maximum-pain.com/options/open-interest/UDR,149.171.126.4,tcp,59.166.0.5,1,1
44580784,$AVY New Form 8-K for Avery Dennison Corporation From our Stock News Alerts App,Wed Jul 11 10:12:15 +0000 2018,Allstocknews,AVY,Avery Dennison Corporation,,149.171.126.1,tcp,59.166.0.0,1,1
44580785,$0.56 EPS Expected for Cincinnati Financial Corporation $CINF https://t.co/rV0nvsjF7i,Wed Jul 11 10:15:21 +0000 2018,The_CasualSmart,CINF,Cincinnati Financial Corporation,https://thecasualsmart.com/2018/07/11/0-56-eps-expected-for-cincinnati-financial-corporation-cinf/,149.171.126.6,udp,59.166.0.1,1,1
44628202,$390.17 Million in Sales Expected for Mid-America Apartment Communities Inc $MAA This Quarter https://t.co/987vYlOCN5,Wed Jul 11 10:15:22 +0000 2018,MareaInformativ,MAA,Mid-America Apartment Communities,http://www.mareainformativa.com/?p=420901,149.171.126.4,tcp,59.166.0.2,1,1
44628203,$1.37 Billion in Sales Expected for Yum! Brands Inc. $YUM This Quarter https://t.co/lLjEOrOseO,Wed Jul 11 10:15:31 +0000 2018,MareaInformativ,YUM,YUM! Brands,http://www.mareainformativa.com/?p=420886,149.171.126.1,tcp,59.166.0.3,1,1
44628546,Analysts See $0.56 EPS for Cincinnati Financial Corporation $CINF - https://t.co/1KI6NpjSGC,Wed Jul 11 10:15:46 +0000 2018,whatsonthorold2,CINF,Cincinnati Financial Corporation,https://www.whatsonthorold.com/2018/07/11/analysts-see-0-56-eps-for-cincinnati-financial-corporation-cinf/,149.171.126.5,tcp,59.166.0.4,1,1
44628547,Analysts See $0.56 EPS for Cincinnati Financial Corporation $CINF - https://t.co/H5f6qH93OS,Wed Jul 11 10:15:58 +0000 2018,mmahotstuff1,CINF,Cincinnati Financial Corporation,https://www.mmahotstuff.com/2018/07/11/analysts-see-0-56-eps-for-cincinnati-financial-corporation-cinf.html,149.171.126.7,udp,59.166.0.5,1,1
44628610,EPS for Cincinnati Financial Corporation $CINF Expected At $0.56 https://t.co/dNyNrXVCKh,Wed Jul 11 10:16:05 +0000 2018,The_CasualSmart,CINF,Cincinnati Financial Corporation,https://floridarecorder.com/2018/07/11/eps-for-cincinnati-financial-corporation-cinf-expected-at-0-56/,149.171.126.7,udp,59.166.0.6,1,1
44628611,$AVY Avery Dennison Corporation SEC Filing: Form 8-K https://t.co/hWBxjRMEMJ,Wed Jul 11 10:16:06 +0000 2018,StockTexts,AVY,Avery Dennison Corporation,http://www.sec.gov/Archives/edgar/data/8818/000110465918044588/a18-17054_18k.htm,149.171.126.4,udp,59.166.0.4,1,1
44662563,EPS for Cincinnati Financial Corporation $CINF Expected At $0.56 https://t.co/fnK0aVUSA6,Wed Jul 11 10:16:18 +0000 2018,reurope_stock,CINF,Cincinnati Financial Corporation,https://reurope.com/2018/07/11/eps-for-cincinnati-financial-corporation-cinf-expected-at-0-56/,149.171.126.3,tcp,59.166.0.2,1,1
44662564,Cincinnati Financial Corporation $CINF Analysts See $0.56 EPS - https://t.co/ma6Xzb6JtW,Wed Jul 11 10:16:36 +0000 2018,bibeypost_stock,CINF,Cincinnati Financial Corporation,https://www.bibeypost.com/cincinnati-financial-corporation-cinf-analysts-see-0-56-eps/,149.171.126.5,tcp,59.166.0.1,1,1
44663237,2018-07-10 Short sale volume (not short interest) for $VGK is 48%. https://t.co/sgUuu2YZ20 $LUV 38% $VST 41% $BBBY 52% $ZTS 45%,Wed Jul 11 10:18:01 +0000 2018,shortvolumes,ZTS,Zoetis Inc.,http://shortvolumes.com/?t=VGK,149.171.126.0,tcp,59.166.0.1,1,1
44663238,$MTD Max Pain=670.00. Maturity=07/20/2018. #maxpain #options https://t.co/4dqwDe8nVU https://t.co/WG3sa6UUfR,Wed Jul 11 10:18:05 +0000 2018,optioncharts,MTD,Mettler-Toledo International Inc.,http://maximum-pain.com/options/max-pain/MTD,149.171.126.3,tcp,59.166.0.5,1,1
44663363,Stephens Initiates Coverage on SLM $SLM https://t.co/9xhSDoZJ5c,Wed Jul 11 10:19:36 +0000 2018,MareaInformativ,SLM,SLM Corporation,http://www.mareainformativa.com/?p=421051,149.171.126.1,tcp,59.166.0.3,1,1
44663364,Lumentum $LITE Lowered to âSellâ at ValuEngine https://t.co/dHlW43p8rI,Wed Jul 11 10:19:43 +0000 2018,MareaInformativ,LITE,Lumentum Holdings Inc.,http://www.mareainformativa.com/?p=421034,149.171.126.7,tcp,59.166.0.3,1,1
44663611,International Paper $IP Given New $70.00 Price Target at Wells Fargo &amp; Co  https://t.co/FZGRwDAZgb,Wed Jul 11 10:20:44 +0000 2018,EnterpriseLeade,IP,International Paper Company,http://theenterpriseleader.com/?p=978674,149.171.126.7,tcp,59.166.0.5,1,1
44663612,Kimco Realty $KIM and Ashford Hospitality Prime $AHP Critical Survey https://t.co/Il4DJjk6P0,Wed Jul 11 10:23:55 +0000 2018,MareaInformativ,KIM,Kimco Realty Corporation,http://www.mareainformativa.com/?p=421133,149.171.126.7,udp,59.166.0.5,1,1
44663797,Analysts Anticipate Cardinal Health Inc $CAH Will Announce Quarterly Sales of $34.55 Billion https://t.co/z0Y2qSIROC,Wed Jul 11 10:24:00 +0000 2018,MareaInformativ,CAH,Cardinal Health,http://www.mareainformativa.com/?p=421125,149.171.126.19,tcp,175.45.176.3,1,1
44663798,Ashford Hospitality Prime $AHP and Kimco Realty $KIM Critical Survey  https://t.co/A1uNJmxPvP,Wed Jul 11 10:25:48 +0000 2018,EnterpriseLeade,KIM,Kimco Realty Corporation,http://theenterpriseleader.com/?p=978689,149.171.126.3,tcp,59.166.0.0,1,1
44663973,$INFO Max Pain=50.00. Maturity=07/20/2018. #maxpain #options https://t.co/QjIK7BAXxG https://t.co/1gJUoq5iWu,Wed Jul 11 10:28:17 +0000 2018,optioncharts,INFO,IHS Markit Ltd.,http://maximum-pain.com/options/max-pain/INFO,149.171.126.0,tcp,59.166.0.0,1,1
44663974,American Electric Power $AEP Receives New Coverage from Analysts at Barclays  https://t.co/1ql1TibAQk,Wed Jul 11 10:29:55 +0000 2018,EnterpriseLeade,AEP,American Electric Power Company,http://theenterpriseleader.com/?p=978746,149.171.126.0,udp,59.166.0.9,1,1
44664587,$MMM $AFL $ABBV $ABT $APD $AOS $ADM $T $ADP $BDX $CAH $CVX $CINF $CTAS $CLX $KO $CL $ED $DOV $ECL $EMR $XOM $FRT https://t.co/Vx2CKxiKAP,Wed Jul 11 10:30:41 +0000 2018,OLEGEFF,ED,Consolidated Edison,https://seekingalpha.com/article/4186498-fix-roof-sun-shining-dividend-aristocrats-sorta-sale?source=tweet,149.171.126.3,tcp,59.166.0.0,1,1
44664588,$AKAM Rapid Akamai API Gateway Adoption Demonstrates How DevOps Can Drive Exceptional End-User Web Experience From our Stock News Alerts App,Wed Jul 11 10:33:24 +0000 2018,Allstocknews,AKAM,Akamai Technologies,,149.171.126.7,udp,59.166.0.1,1,1
44681805,Atlantis Japan has another great year as they publish results for the year ended 30 April 2018. $AJG #AJGâ¦ https://t.co/m44GjY04f5,Wed Jul 11 10:37:02 +0000 2018,QuotedData,AJG,Arthur J. Gallagher & Co.,https://twitter.com/i/web/status/1016994769623543809,149.171.126.4,udp,59.166.0.2,1,1
44681806,Allegion $ALLE Rating Increased to Hold at Zacks Investment Research https://t.co/R1WRuD0QIJ,Wed Jul 11 10:42:17 +0000 2018,MareaInformativ,ALLE,Allegion plc,http://www.mareainformativa.com/?p=421707,149.171.126.0,tcp,59.166.0.7,1,1
44682305,Everest Re Group $RE Stock Rating Lowered by Zacks Investment Research https://t.co/867FoEOqpc,Wed Jul 11 10:42:21 +0000 2018,MareaInformativ,RE,Everest Re Group,http://www.mareainformativa.com/?p=421699,149.171.126.3,tcp,59.166.0.0,1,1
44682306,Delphi Technologies $DLPH Stock Rating Upgraded by Morgan Stanley https://t.co/NkoazTXa7F,Wed Jul 11 10:42:37 +0000 2018,MareaInformativ,DLPH,Delphi Technologies PLC,http://www.mareainformativa.com/?p=421658,149.171.126.3,tcp,59.166.0.0,1,1
44682473,$BWA open interest for maturity 07/20/2018. High put=47.50 High call=57.50 #maxpain #options https://t.co/yrwjWtktyE https://t.co/jpBIJbscJw,Wed Jul 11 10:44:39 +0000 2018,optioncharts,BWA,BorgWarner Inc.,http://maximum-pain.com/options/open-interest/BWA,149.171.126.6,tcp,59.166.0.1,1,1
44682474,HCP Inc. $HCP Stock Formed Bullish Wedge Up Chart Pattern. What To Expect? - https://t.co/MI3SdCKFwK,Wed Jul 11 10:45:04 +0000 2018,whatsonthorold2,HCP,HCP,https://www.whatsonthorold.com/2018/07/11/hcp-inc-hcp-stock-formed-bullish-wedge-up-chart-pattern-what-to-expect/,149.171.126.0,udp,59.166.0.7,1,1
44682869,$KIM $O $VTR https://t.co/rRz6MGypyx,Wed Jul 11 10:45:07 +0000 2018,SeekingAlpha,KIM,Kimco Realty Corporation,https://seekingalpha.com/article/4186490-reits-rocking-dead-men-walking?source=feed_f,149.171.126.5,tcp,59.166.0.8,1,1
44682870,Will HCP Inc. $HCP Short Squeeze Soon? The Stock Formed a Bullish Wedge Up Chart Pattern - https://t.co/d714isBqNX,Wed Jul 11 10:45:23 +0000 2018,mmahotstuff1,HCP,HCP,https://www.mmahotstuff.com/2018/07/11/will-hcp-inc-hcp-short-squeeze-soon-the-stock-formed-a-bullish-wedge-up-chart-pattern.html,149.171.126.7,udp,59.166.0.2,1,1
